date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:04:09	125/125	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Nov%202013%2017:14:02%20GMT	https://demoxml.com/html/marize/rs-plugin/assets/timer.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/rs-plugin/assets/timer.png	(from https://demoxml.com/html/marize/rs-plugin/css/settings.css)
15:04:09	184/184	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Nov%202013%2017:14:02%20GMT	https://demoxml.com/html/marize/rs-plugin/assets/coloredbg.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/rs-plugin/assets/coloredbg.png	(from https://demoxml.com/html/marize/rs-plugin/css/settings.css)
15:04:09	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2005%20Nov%202013%2017:14:02%20GMT	https://demoxml.com/html/marize/rs-plugin/assets/loader.gif	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/rs-plugin/assets/loader.gif	(from https://demoxml.com/html/marize/rs-plugin/css/settings.css)
15:04:09	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2003%20Nov%202013%2002:10:04%20GMT	https://demoxml.com/html/marize/rs-plugin/font/revicons.eot?5510888	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/rs-plugin/font/revicons90c6.eot	(from https://demoxml.com/html/marize/rs-plugin/css/settings.css)
15:04:09	7536/7536	---M--	200	added ('OK')	font/woff	date:Sun,%2003%20Nov%202013%2002:10:04%20GMT	https://demoxml.com/html/marize/rs-plugin/font/revicons.woff?5510888	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/rs-plugin/font/revicons90c6.woff	(from https://demoxml.com/html/marize/rs-plugin/css/settings.css)
15:04:10	11968/11968	---M--	200	added ('OK')	font/ttf	date:Sun,%2003%20Nov%202013%2002:10:04%20GMT	https://demoxml.com/html/marize/rs-plugin/font/revicons.ttf?5510888	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/rs-plugin/font/revicons90c6.ttf	(from https://demoxml.com/html/marize/rs-plugin/css/settings.css)
15:04:10	13532/13532	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2003%20Nov%202013%2002:10:04%20GMT	https://demoxml.com/html/marize/rs-plugin/font/revicons.svg?5510888	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/rs-plugin/font/revicons90c6.svg	(from https://demoxml.com/html/marize/rs-plugin/css/settings.css)
15:04:10	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Jun%202015%2019:56:18%20GMT	https://demoxml.com/html/marize/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/glyphicons-halflings-regular.eot	(from https://demoxml.com/html/marize/css/bootstrap.min.css)
15:04:11	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Jun%202015%2019:56:18%20GMT	https://demoxml.com/html/marize/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/glyphicons-halflings-regulard41d.eot	(from https://demoxml.com/html/marize/css/bootstrap.min.css)
15:04:11	18028/18028	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Jun%202015%2019:56:18%20GMT	https://demoxml.com/html/marize/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/glyphicons-halflings-regular.woff2	(from https://demoxml.com/html/marize/css/bootstrap.min.css)
15:04:11	23424/23424	---M--	200	added ('OK')	font/woff	date:Tue,%2016%20Jun%202015%2019:56:18%20GMT	https://demoxml.com/html/marize/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/glyphicons-halflings-regular.woff	(from https://demoxml.com/html/marize/css/bootstrap.min.css)
15:04:11	45404/45404	---M--	200	added ('OK')	font/ttf	date:Tue,%2016%20Jun%202015%2019:56:18%20GMT	https://demoxml.com/html/marize/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/glyphicons-halflings-regular.ttf	(from https://demoxml.com/html/marize/css/bootstrap.min.css)
15:04:11	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Jun%202015%2019:56:18%20GMT	https://demoxml.com/html/marize/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/glyphicons-halflings-regular.svg	(from https://demoxml.com/html/marize/css/bootstrap.min.css)
15:04:12	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Jul%202015%2013:44:46%20GMT	https://demoxml.com/html/marize/fonts/fontawesome-webfont.eot?v=4.4.0	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/fontawesome-webfont93e3.eot	(from https://demoxml.com/html/marize/css/font-awesome.min.css)
15:04:12	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Jul%202015%2013:44:46%20GMT	https://demoxml.com/html/marize/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/fontawesome-webfontd41d.eot	(from https://demoxml.com/html/marize/css/font-awesome.min.css)
15:04:12	64464/64464	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Jul%202015%2013:44:46%20GMT	https://demoxml.com/html/marize/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/fontawesome-webfont93e3.woff2	(from https://demoxml.com/html/marize/css/font-awesome.min.css)
15:04:12	81284/81284	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Jul%202015%2013:44:46%20GMT	https://demoxml.com/html/marize/fonts/fontawesome-webfont.woff?v=4.4.0	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/fontawesome-webfont93e3.woff	(from https://demoxml.com/html/marize/css/font-awesome.min.css)
15:04:13	138204/138204	---M--	200	added ('OK')	font/ttf	date:Tue,%2028%20Jul%202015%2013:44:46%20GMT	https://demoxml.com/html/marize/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/fontawesome-webfont93e3.ttf	(from https://demoxml.com/html/marize/css/font-awesome.min.css)
15:04:13	355981/355981	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2028%20Jul%202015%2013:44:46%20GMT	https://demoxml.com/html/marize/fonts/fontawesome-webfont.svg?v=4.4.0	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/fontawesome-webfont93e3.svg	(from https://demoxml.com/html/marize/css/font-awesome.min.css)
15:04:13	120724/120724	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Jan%202015%2017:02:30%20GMT	https://demoxml.com/html/marize/fonts/ionicons.eot?v=2.0.0	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/ionicons28b5.eot	(from https://demoxml.com/html/marize/css/ionicons.min.css)
15:04:13	188508/188508	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Jan%202015%2017:02:30%20GMT	https://demoxml.com/html/marize/fonts/ionicons.ttf?v=2.0.0	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/ionicons28b5.ttf	(from https://demoxml.com/html/marize/css/ionicons.min.css)
15:04:13	67904/67904	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jan%202015%2017:02:30%20GMT	https://demoxml.com/html/marize/fonts/ionicons.woff?v=2.0.0	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/ionicons28b5.woff	(from https://demoxml.com/html/marize/css/ionicons.min.css)
15:04:14	333834/333834	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Jan%202015%2017:02:30%20GMT	https://demoxml.com/html/marize/fonts/ionicons.svg?v=2.0.0	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/ionicons28b5.svg	(from https://demoxml.com/html/marize/css/ionicons.min.css)
15:04:14	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Oct%202013%2013:43:00%20GMT	https://demoxml.com/html/marize/fonts/Simple-Line-Icons.eot	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/Simple-Line-Icons.eot	(from https://demoxml.com/html/marize/css/ionicons.min.css)
15:04:14	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Oct%202013%2013:43:00%20GMT	https://demoxml.com/html/marize/fonts/Simple-Line-Icons.eot?	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/Simple-Line-Iconsd41d.eot	(from https://demoxml.com/html/marize/css/ionicons.min.css)
15:04:14	59324/59324	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Oct%202013%2013:43:00%20GMT	https://demoxml.com/html/marize/fonts/Simple-Line-Icons.woff	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/Simple-Line-Icons.woff	(from https://demoxml.com/html/marize/css/ionicons.min.css)
15:04:14	35304/35304	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Oct%202013%2013:43:00%20GMT	https://demoxml.com/html/marize/fonts/Simple-Line-Icons.ttf	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/Simple-Line-Icons.ttf	(from https://demoxml.com/html/marize/css/ionicons.min.css)
15:04:15	179404/179404	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Oct%202013%2013:43:00%20GMT	https://demoxml.com/html/marize/fonts/Simple-Line-Icons.svg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/fonts/Simple-Line-Icons.svg	(from https://demoxml.com/html/marize/css/ionicons.min.css)
15:04:15	6682/6682	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/default/sprite.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/default/sprite.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:15	1097/1097	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/default/sprite_x.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/default/sprite_x.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:15	1162/1162	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/default/sprite_y.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/default/sprite_y.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:15	1358/1358	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/default/sprite_next.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/default/sprite_next.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:16	1376/1376	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/default/sprite_prev.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/default/sprite_prev.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:16	1537/1537	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/default/default_thumb.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/default/default_thumb.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:16	6331/6331	---M--	200	added ('OK')	image/gif	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/default/loader.gif	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/default/loader.gif	(from https://demoxml.com/html/marize/css/main.css)
15:04:16	4099/4099	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/light_rounded/sprite.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/light_rounded/sprite.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:17	1411/1411	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/light_rounded/btnNext.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/light_rounded/btnNext.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:17	1442/1442	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/light_rounded/btnPrevious.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/light_rounded/btnPrevious.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:17	4076/4076	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/dark_rounded/sprite.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/dark_rounded/sprite.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:17	130/130	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/dark_rounded/contentPattern.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/dark_rounded/contentPattern.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:18	1411/1411	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/dark_rounded/btnNext.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/dark_rounded/btnNext.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:18	1442/1442	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:18	2545/2545	---M--	200	added ('OK')	image/gif	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/dark_rounded/loader.gif	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/dark_rounded/loader.gif	(from https://demoxml.com/html/marize/css/main.css)
15:04:18	2545/2545	---M--	200	added ('OK')	image/gif	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/dark_square/loader.gif	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/dark_square/loader.gif	(from https://demoxml.com/html/marize/css/main.css)
15:04:19	3507/3507	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/dark_square/sprite.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/dark_square/sprite.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:19	1411/1411	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/dark_square/btnNext.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/dark_square/btnNext.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:19	1442/1442	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/dark_square/btnPrevious.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/dark_square/btnPrevious.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:19	3507/3507	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/light_square/sprite.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/light_square/sprite.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:19	1411/1411	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/light_square/btnNext.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/light_square/btnNext.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:20	1442/1442	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/light_square/btnPrevious.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/light_square/btnPrevious.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:20	4227/4227	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/facebook/sprite.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/facebook/sprite.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:20	142/142	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/facebook/contentPatternTop.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/facebook/contentPatternTop.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:20	137/137	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/facebook/contentPatternLeft.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:20	136/136	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/facebook/contentPatternRight.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/facebook/contentPatternRight.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:21	2545/2545	---M--	200	added ('OK')	image/gif	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/facebook/loader.gif	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/facebook/loader.gif	(from https://demoxml.com/html/marize/css/main.css)
15:04:21	845/845	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/facebook/btnNext.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/facebook/btnNext.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:21	828/828	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/facebook/btnPrevious.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/facebook/btnPrevious.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:21	142/142	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/facebook/contentPatternBottom.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://demoxml.com/html/marize/css/main.css)
15:04:22	227/227	---M--	200	added ('OK')	image/gif	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/facebook/default_thumbnail.gif	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://demoxml.com/html/marize/css/main.css)
15:04:22	2545/2545	---M--	200	added ('OK')	image/gif	date:Sat,%2019%20Jan%202013%2001:52:42%20GMT	https://demoxml.com/html/marize/images/prettyPhoto/light_rounded/loader.gif	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/prettyPhoto/light_rounded/loader.gif	(from https://demoxml.com/html/marize/css/main.css)
15:04:22	79693/79693	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:15:32%20GMT	https://demoxml.com/html/marize/images/bg/sub-bnr-bg.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/bg/sub-bnr-bg.jpg	(from https://demoxml.com/html/marize/css/style.css)
15:04:23	610/610	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/go-down.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/go-down.png	(from https://demoxml.com/html/marize/css/style.css)
15:04:23	27449/27449	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:15:32%20GMT	https://demoxml.com/html/marize/images/bg/bg-portfolio.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/bg/bg-portfolio.jpg	(from https://demoxml.com/html/marize/css/style.css)
15:04:23	16365/16365	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:15:32%20GMT	https://demoxml.com/html/marize/images/bg/bg-2.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/bg/bg-2.jpg	(from https://demoxml.com/html/marize/css/style.css)
15:04:24	5653/5653	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:15:32%20GMT	https://demoxml.com/html/marize/images/bg/cost-top-bg.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/bg/cost-top-bg.jpg	(from https://demoxml.com/html/marize/css/style.css)
15:04:24	8290/8290	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:15:32%20GMT	https://demoxml.com/html/marize/images/bg/bg-1.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/bg/bg-1.jpg	(from https://demoxml.com/html/marize/css/style.css)
15:04:24	50577/50577	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:15:32%20GMT	https://demoxml.com/html/marize/images/bg/promo-bg.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/bg/promo-bg.jpg	(from https://demoxml.com/html/marize/css/style.css)
15:04:25	41903/41903	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2020:04:25%20GMT	https://demoxml.com/html/marize/images/erroe-bg.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/erroe-bg.jpg	(from https://demoxml.com/html/marize/css/style.css)
15:04:25	31711/31711	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/team-img-1.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/team-img-1.png	(from https://demoxml.com/html/marize/about.html)
15:04:25	3483/3483	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/member-1.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/member-1.jpg	(from https://demoxml.com/html/marize/about.html)
15:04:25	3468/3468	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/member-2.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/member-2.jpg	(from https://demoxml.com/html/marize/about.html)
15:04:25	3728/3728	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/member-3.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/member-3.jpg	(from https://demoxml.com/html/marize/about.html)
15:04:26	5059/5059	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/member-4.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/member-4.jpg	(from https://demoxml.com/html/marize/about.html)
15:04:26	23101/23101	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:15:32%20GMT	https://demoxml.com/html/marize/images/bg/promo-bg-1.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/bg/promo-bg-1.jpg	(from https://demoxml.com/html/marize/about.html)
15:04:26	299/299	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/intro-icon-7.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/intro-icon-7.png	(from https://demoxml.com/html/marize/services.html)
15:04:26	363/363	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/icon-why-5.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/icon-why-5.png	(from https://demoxml.com/html/marize/services.html)
15:04:27	387/387	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/icon-why-6.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/icon-why-6.png	(from https://demoxml.com/html/marize/services.html)
15:04:27	8991/8991	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/tabs-img-1.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/tabs-img-1.jpg	(from https://demoxml.com/html/marize/services.html)
15:04:27	14417/14417	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-5.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-5.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:27	14944/14944	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-6.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-6.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:28	23100/23100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-7.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-7.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:28	12429/12429	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-8.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-8.jpg	(from https://demoxml.com/html/marize/portfolio.html)
